time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.13638466126319396,0.10213165563517401,11.591205330392691,0.08271314581386324,0.057470067563232696,0.0,-0.3869394657283873,0.37763806108931164,2.9458761190892027,0.122687198435742,0.04658127820885442,0.0,423.5198500573334,423.7533831626978,421.76414563473,421.3897066993708
1.2600000000000007,-0.16070397591082586,0.12638187187586325,11.769199069201752,0.09006232269604197,0.059956089280664315,0.0,-0.42394895616464456,0.4313749089622924,2.9870464543316086,0.12208179752589673,0.028381574093842996,0.0,427.74299834329855,426.1912148227618,428.388283477601,428.35099985430264
1.3200000000000007,-0.18720207834507038,0.1538648097253601,11.948234146325843,0.09738921841010484,0.061674138627862085,0.0,-0.459471944523879,0.48535134514617034,2.9807152671094124,0.12218104233953556,0.029134511010208523,0.0,412.3454898315795,412.4122999052814,412.11738927170717,412.14093318115255
1.3800000000000008,-0.21618670582718338,0.18522860475375788,12.132074314409138,0.10438400376487689,0.06314243945729014,0.0,-0.5068390710986884,0.5608611718207216,3.1467210885513492,0.10199365605082122,0.012969773971987368,0.0,468.0539838493298,466.794298162314,468.2494343306585,466.6875772580659
1.4400000000000008,-0.24794684284412433,0.2211125852012746,12.324319734352803,0.11024813787726817,0.06477693333903378,0.0,-0.5519495627519648,0.6358541183180186,3.2610274265725905,0.08746876889508172,0.04644448093135009,0.0,451.6276965402266,454.3198394623422,453.2598394639224,452.09890963259767
1.5000000000000009,-0.28271407608564597,0.2620549205227612,12.527335160627024,0.11613998743017007,0.06720419294852942,0.0,-0.6072399321950288,0.729490342452337,3.5052835775540943,0.1138443470141402,0.02444424597444293,0.0,492.61684879620344,490.9879492547009,492.0486521499862,494.00437054436975
1.560000000000001,-0.32058333847914894,0.3082968657473315,12.740994993969695,0.12282824808208925,0.06888823050666648,0.0,-0.6552120202260329,0.8125543486566461,3.6162193948953947,0.106248019758604,0.0344740536841555,0.0,454.4770016116545,455.2804118193747,454.4827189401294,453.88413593617105
1.620000000000001,-0.3613629111247957,0.3596476018899885,12.9611945350088,0.1291583679989774,0.0709515154845457,0.0,-0.7042986796340694,0.8997316856161048,3.723265824451826,0.10396791872394517,0.03421562170838329,0.0,453.01156605743995,452.9912511944279,455.8097871050625,455.6369537026054
1.680000000000001,-0.40503767909322996,0.4161868333653389,13.18648659256179,0.13533080401695674,0.07267610610812003,0.0,-0.7517004808214678,0.9854620348743423,3.7861087172921897,0.10059289558707012,0.014590883277423299,0.0,442.1908863931742,440.5713944842997,441.74177294828877,441.4726223680077
1.740000000000001,-0.45165547945269874,0.47811396212523566,13.416452177355229,0.14108740728712732,0.0731698479515357,0.0,-0.8022801865698216,1.079308509809693,3.8789416769012335,0.0844922085856627,-0.009219779889103842,0.0,452.97774148325306,451.05871886433476,452.1334878494956,450.841947047515
1.8000000000000012,-0.5012731228277739,0.5457037586416399,13.65141258526338,0.14570280236810973,0.07224519235494142,0.0,-0.8515579537727432,1.1741078599179613,3.9526848300009676,0.054098962903255034,-0.03218882474935961,0.0,447.582525395944,445.70915174654886,448.01357475123757,445.53971229370586
1.8600000000000012,-0.5539507605233752,0.6193155895001001,13.892491471606435,0.14955863741008457,0.0709489387933182,0.0,-0.9041677826919454,1.279908565790184,4.082697489157736,0.0792955282082375,-0.006106193901916352,0.0,463.3132120091341,465.35944132767855,464.6271124558854,466.60115559605657
1.9200000000000013,-0.6096941824374894,0.6992112705300405,14.14037557921294,0.15419873747883805,0.07102540316955253,0.0,-0.9539132683519336,1.383673274924704,4.179597177680788,0.07309612996214535,0.012995754165527597,0.0,455.88083264783063,457.4047408517485,455.6734003364903,455.1820820826546
1.9800000000000013,-0.6682762217148712,0.7850899340185691,14.391928396827863,0.15842493848292616,0.07194358786666832,0.0,-0.998896861601055,1.479291016474377,4.205253409775676,0.06450591939262963,0.019558611006995488,0.0,434.1925338227245,434.7427451547593,434.7477200349269,434.0311838468341
2.0400000000000014,-0.7294122170160173,0.8764142656819311,14.642747404160367,0.16198510101098673,0.0727083401020776,0.0,-1.0390711035930482,1.5651440622606125,4.155439751780062,0.04621295675537722,-0.006567640808292335,0.0,410.7504569107569,408.4265668585754,410.36994066530644,408.74544522622267
2.1000000000000014,-0.7932081049286684,0.9734709950444065,14.893816721996064,0.16442730635203162,0.07204959831965851,0.0,-1.0874000945378623,1.6702541411279048,4.213199947390679,0.026424629159896504,-0.021713297582956356,0.0,445.6601393294318,444.4204374898614,446.12972375229634,444.5117141282894
2.1600000000000015,-0.8599402827312461,1.076984956021798,15.149030646694007,0.16587430013413762,0.07034278279245676,0.0,-1.1368468856738472,1.7802634216220856,4.293527120902809,0.01904749811849236,-0.04741673597509898,0.0,454.0167843051062,451.9492901848126,453.33407696177835,452.7409136578446
2.2200000000000015,-0.9297792956639781,1.1875393460012569,15.411563727855722,0.16712807571907273,0.06748435045552448,0.0,-1.1907644079988444,1.9048579333765006,4.456842671344702,0.024358426514695462,-0.04809179604440803,0.0,478.9240526334053,478.8715059585939,479.1795696297629,479.58312518425436
2.2800000000000016,-1.0024855892991948,1.3048301481280304,15.6793893582923,0.1681700676528468,0.06512142029542112,0.0,-1.2325545505959639,2.004891147182233,4.470547747898652,-0.0027323927291096842,-0.026024828450627265,0.0,432.9504622669669,434.8024269271229,435.4203077249233,433.1476521858374
2.3400000000000016,-1.0776536941693768,1.4281022543804647,15.947888700402384,0.16797514792130652,0.06361092921980216,0.0,-1.2729213500198306,2.104097706540132,4.479340446075341,-0.0043017921489834215,-0.023527105866797064,0.0,433.083363574585,433.2933010631804,432.3410036992563,432.20880009949593
2.4000000000000017,-1.155332359899564,1.5576075524690947,16.218655728231436,0.1672968827490111,0.06249151581023593,0.0,-1.3162389996509811,2.2125946595241848,4.5458947854168015,-0.03145202967853341,-0.01036155382726835,0.0,451.5962753010097,452.65716544438385,451.9836770239396,449.79001503222986
2.4600000000000017,-1.2355830721178067,1.6935639423270399,16.49325116473802,0.1657858755941275,0.061948935443592035,0.0,-1.3587238242092616,2.3190090713863456,4.606995309468415,-0.014924208267472455,-0.00652832286098677,0.0,449.6993954481132,450.0099528722138,450.40139911546703,451.7361640404998
2.520000000000002,-1.3181907428965902,1.835373263012858,16.76856625989517,0.16488603489217724,0.06143938397577742,0.0,-1.3948507679806397,2.4078498335742804,4.570288928528265,-0.015144014827788021,-0.012742816449732165,0.0,418.8991531946218,418.358427787459,419.6368647345287,419.6178709392739
